Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
SI	-6.039858738	5.453014506	-56.40296245	3.43E-10	7.65E-06	11.96228598
CYP1A1	3.52774492	7.609861782	33.68705995	1.06E-08	9.09E-05	10.24296918
PTGS2	3.375753527	4.307819336	32.9519882	1.22E-08	9.09E-05	10.14738594
MMP7	2.961220481	5.086187338	30.46804229	2.06E-08	0.000114676	9.793565383
SERPIND1	-2.835312425	4.482479704	-28.81837524	2.98E-08	0.000132675	9.529055176
AKAP12	3.227370988	5.596684021	26.51570429	5.17E-08	0.000183055	9.113721148
MTTP	-2.998856804	5.284359453	-25.97668678	5.92E-08	0.000183055	9.007810757
KNG1	-2.422336751	5.199204971	-25.43002658	6.81E-08	0.000183055	8.8967274
SLC26A3	-2.873676111	5.577881924	-25.11745376	7.40E-08	0.000183055	8.831487698
LGSN	-2.63005591	5.574501598	-24.12948722	9.64E-08	0.000184351	8.616614633
NPPB	2.349703198	4.750535787	24.04920502	9.86E-08	0.000184351	8.598553582
AQP3	-2.382433934	6.311533391	-23.15160169	1.27E-07	0.000184351	8.390133621
GUCY2C	-2.604538899	6.089620404	-23.11521657	1.28E-07	0.000184351	8.381426813
L1CAM	2.63641795	4.834775231	22.79885374	1.40E-07	0.000184351	8.304843997
CEACAM6	3.116357518	8.350113193	22.77503801	1.41E-07	0.000184351	8.299014396
TF	-2.712738732	5.621844505	-22.6173464	1.48E-07	0.000184351	8.260183754
FGA	-2.160155653	7.927014525	-22.32554612	1.61E-07	0.000184351	8.187256698
NA	-2.255405598	4.826249768	-22.224631	1.66E-07	0.000184351	8.161706525
NA	-2.263258777	5.780351846	-21.86495946	1.85E-07	0.000184351	8.069236144
FMO5	-2.498160528	5.034352789	-21.76920393	1.90E-07	0.000184351	8.044241271
MAF	-2.253014658	6.40283405	-21.71334107	1.93E-07	0.000184351	8.029585293
TFF2	-2.084081889	5.629736472	-21.68108024	1.95E-07	0.000184351	8.021096412
A1CF	-2.057572762	7.605565102	-21.63717764	1.98E-07	0.000184351	8.009514632
KNG1	-2.227415788	7.487508782	-21.42880226	2.11E-07	0.000184351	7.954075105
SERPINC1	-2.236446648	7.816116029	-21.38468606	2.14E-07	0.000184351	7.942237513
ORM1	-2.31161682	5.210162841	-21.36476093	2.15E-07	0.000184351	7.936879478
CEACAM7	2.569963147	3.857315608	21.23099577	2.24E-07	0.000185021	7.900721359
GATM	-2.056881534	5.776578045	-20.98517611	2.42E-07	0.000192634	7.833412281
CEACAM6	2.396246224	8.900492238	20.78951697	2.58E-07	0.000197822	7.779026543
HIST1H2BD	-2.102252912	6.524240947	-20.61365189	2.72E-07	0.000202225	7.729517554
COL4A6	2.051127827	3.383668415	20.44407515	2.88E-07	0.000206634	7.681208995
SCGN	-1.972353983	6.782623432	-20.00171421	3.32E-07	0.000226068	7.552492733
ACE2	-1.93301307	5.440217841	-19.77095895	3.58E-07	0.000226068	7.483759829
SLC16A10	-1.91191053	4.097060415	-19.73088696	3.63E-07	0.000226068	7.471710474
FGB	-2.187705317	8.362765628	-19.49577351	3.93E-07	0.000226068	7.400326156
FXYD5	1.879754569	5.550674434	19.4924928	3.93E-07	0.000226068	7.399321696
RALGPS1	-2.236346034	4.789379623	-19.48735227	3.94E-07	0.000226068	7.397747343
TUBB2B	1.842900456	7.281540516	19.42992172	4.02E-07	0.000226068	7.380119621
AKR1D1	-2.270116076	3.084706397	-19.34618084	4.13E-07	0.000226068	7.354287657
APOB	-1.86693709	9.595931624	-19.2265721	4.31E-07	0.000226068	7.317124678
EVL	-1.997199979	3.682161427	-19.2087058	4.33E-07	0.000226068	7.311546415
HSD17B2	-2.44477182	4.717629105	-19.16358954	4.40E-07	0.000226068	7.29742854
FGA	-2.713684729	4.204169668	-19.12166004	4.46E-07	0.000226068	7.284267198
FN1	1.878775022	7.324709459	19.12008903	4.47E-07	0.000226068	7.283773307
PNLIPRP2	-2.105717577	4.209453032	-18.75022319	5.08E-07	0.000251286	7.165939519
SEMA3C	-2.618667751	4.60175304	-18.65065649	5.26E-07	0.000254012	7.133681522
